2020-06-23T07:49:49.121Z  	Data Saved on retry 2
2020-06-23T07:49:49.121Z  	Data 2
2020-06-23T07:49:49.124Z  	Data Saved on retry 2
2020-06-23T07:49:49.124Z  	Data 4
2020-06-23T07:49:49.126Z  	Listening for messages
2020-06-23T07:49:49.128Z  	Data Saved on retry 4
2020-06-23T07:49:49.128Z  	Data 3
2020-06-23T07:49:49.130Z  	Data Saved on retry 3
2020-06-23T07:49:49.131Z  	Data Saved on retry 3
2020-06-23T07:49:49.131Z  	Data 4
2020-06-23T07:49:49.132Z  	Data Saved on retry 4
2020-06-23T07:49:49.132Z  	Data 6
2020-06-23T07:49:49.144Z  	Data Saved on retry 6
2020-06-23T07:49:49.390Z  	Mqtt broker connected
2020-06-23T07:50:18.844Z  	SIGINT signal received.
2020-06-23T07:50:18.853Z  	Mongoose connection disconnected
2020-06-23T07:50:22.552Z  	Database has been connected
2020-06-23T07:50:22.557Z  	Listening for messages
2020-06-23T07:50:22.557Z  	Data 1
2020-06-23T07:50:22.572Z  	Listening for messages
2020-06-23T07:50:22.578Z  	Listening for messages
2020-06-23T07:50:22.578Z  	Data 1
2020-06-23T07:50:22.586Z  	Data Saved on retry 1
2020-06-23T07:50:22.586Z  	Data 2
2020-06-23T07:50:22.589Z  	Data Saved on retry 2
2020-06-23T07:50:22.589Z  	Data 2
2020-06-23T07:50:22.591Z  	Data Saved on retry 2
2020-06-23T07:50:22.591Z  	Data 4
2020-06-23T07:50:22.594Z  	Listening for messages
2020-06-23T07:50:22.595Z  	Data Saved on retry 4
2020-06-23T07:50:22.595Z  	Data 3
2020-06-23T07:50:22.597Z  	Data Saved on retry 3
2020-06-23T07:50:22.597Z  	Data Saved on retry 3
2020-06-23T07:50:22.598Z  	Data 4
2020-06-23T07:50:22.599Z  	Data Saved on retry 4
2020-06-23T07:50:22.599Z  	Data 6
2020-06-23T07:50:22.601Z  	Data Saved on retry 6
2020-06-23T07:50:22.839Z  	Mqtt broker connected
2020-06-23T07:50:47.409Z  	SIGINT signal received.
2020-06-23T07:50:47.415Z  	Mongoose connection disconnected
2020-06-23T07:50:50.720Z  	Database has been connected
2020-06-23T07:50:50.726Z  	Listening for messages
2020-06-23T07:50:50.726Z  	Data 1
2020-06-23T07:50:50.740Z  	Listening for messages
2020-06-23T07:50:50.745Z  	Listening for messages
2020-06-23T07:50:50.746Z  	Data 1
2020-06-23T07:50:50.752Z  	Data Saved on retry 1
2020-06-23T07:50:50.752Z  	Data 2
2020-06-23T07:50:50.755Z  	Data Saved on retry 2
2020-06-23T07:50:50.755Z  	Data 2
2020-06-23T07:50:50.757Z  	Data Saved on retry 2
2020-06-23T07:50:50.757Z  	Data 4
2020-06-23T07:50:50.760Z  	Listening for messages
2020-06-23T07:50:50.761Z  	Data Saved on retry 4
2020-06-23T07:50:50.761Z  	Data 3
